id,ticket_id,event_type,occurred_at,detail
690fd72e-7281-4333-9d9d-fdb03fc39af0,d37d87ec-4e43-40dc-a90d-52d8a32a5bc9,resolved,2026-05-03T20:25:39,
73573a1b-8464-4570-b24c-90b0320d0d49,567c352f-3b13-4c87-9b55-1a3eb97c116e,created,2026-06-17T16:37:57,
27d4add3-f7dc-4d01-9233-1b64e4f2e137,567c352f-3b13-4c87-9b55-1a3eb97c116e,assigned,2026-06-17T20:23:30,febe248a-e430-40d5-84d7-fc06d8b408dc
62a9e2d1-3881-49d3-b54e-4c0a592c2676,567c352f-3b13-4c87-9b55-1a3eb97c116e,resolved,2026-06-22T08:07:10,
28cd41f9-720c-41d2-a97c-53d64373ba18,5bb67c0f-2804-41b4-a1e8-9ec2ad9a5af4,created,2025-11-18T16:37:57,
50b94cef-4076-4759-bd67-cfe4dba1b5c9,5bb67c0f-2804-41b4-a1e8-9ec2ad9a5af4,assigned,2025-11-18T23:36:50,63d29a06-4a0f-4f21-9b3c-0ca917190a59
60cf0cf4-838b-443a-9f6c-c32040565550,f0d68d63-5bf4-4624-94fe-fc2d987cb5a6,created,2026-07-04T16:37:57,
5deba7d7-fc20-4b42-826e-956b6330e1db,f0d68d63-5bf4-4624-94fe-fc2d987cb5a6,assigned,2026-07-04T22:45:12,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
01fbbb0e-1c36-45b3-94bc-ff1f55c3122b,f0d68d63-5bf4-4624-94fe-fc2d987cb5a6,resolved,2026-07-05T11:11:43,
5385bbdd-94d3-4365-ac2a-9a94eb1df98c,ba6ecf10-f71c-4b9d-b3c6-f557e57246d8,created,2026-05-22T16:37:57,
24814e24-6fd6-4b5b-8682-a406cfc5b865,ba6ecf10-f71c-4b9d-b3c6-f557e57246d8,assigned,2026-05-22T18:43:24,b00deb46-3313-4939-aac7-8e195ac8d589
c25ecafd-8409-4bd3-bab7-69f909877a24,4ebfb98d-079c-4128-99b0-d6f8f721183b,created,2026-05-06T16:37:57,
e55e4d52-0903-4442-935d-739556a3e108,4ebfb98d-079c-4128-99b0-d6f8f721183b,assigned,2026-05-06T21:29:07,b00deb46-3313-4939-aac7-8e195ac8d589
389d5c9a-312c-4db5-ae0f-b145a1e6f33e,1988ade0-bb0c-4422-a896-29edeb049476,created,2026-08-07T16:37:57,
1285115e-bad4-4e57-8d97-46a832c40700,1988ade0-bb0c-4422-a896-29edeb049476,assigned,2026-08-07T23:12:43,d8626458-40a4-4749-8828-09916a7365e6
dc25aaf8-bda6-46d3-b64a-9f19aa2b0202,1988ade0-bb0c-4422-a896-29edeb049476,resolved,2026-08-13T01:55:32,
b8cc0130-b8ad-4bea-a6f3-237e07ab8750,00826b88-19eb-4d2e-80d8-e855aa9120d5,created,2026-03-20T16:37:57,
2b843b05-c9ff-437d-a985-1808b9bf59fc,00826b88-19eb-4d2e-80d8-e855aa9120d5,assigned,2026-03-20T20:24:33,90f96181-8123-4add-8fe8-938102416710
3779e93d-4a62-4a5f-a3dd-41117aff5ead,8bd17705-0dbe-4c88-b649-6ab58fec9a1c,created,2025-12-02T16:37:57,
2b686f49-982d-40d0-95c9-3fa1430d2cf9,8bd17705-0dbe-4c88-b649-6ab58fec9a1c,assigned,2025-12-02T19:55:45,d8626458-40a4-4749-8828-09916a7365e6
c25d8348-9884-44de-9395-573adaca64e9,8bd17705-0dbe-4c88-b649-6ab58fec9a1c,resolved,2025-12-05T14:36:07,
1d957e5f-a6d1-4759-8caf-2ad01055233e,336a9848-13f0-4e2d-9565-cf70da3bf972,created,2026-08-12T16:37:57,
25268184-9398-4e1f-996e-98db5ec2ffd8,336a9848-13f0-4e2d-9565-cf70da3bf972,assigned,2026-08-12T19:20:39,90f96181-8123-4add-8fe8-938102416710
5206fbf7-bcaf-4d95-bc72-6655e298eb87,336a9848-13f0-4e2d-9565-cf70da3bf972,resolved,2026-08-13T17:45:47,
b2cf7650-8d10-4f75-85ae-027889889735,008114f8-a58f-4e02-91ce-4da69ef96ea6,created,2026-03-20T16:37:57,
e49b7740-7217-4b4b-b0cb-7819a5cfbdf3,008114f8-a58f-4e02-91ce-4da69ef96ea6,assigned,2026-03-21T02:38:23,b00deb46-3313-4939-aac7-8e195ac8d589
7954f5a5-41e4-4b54-9689-ef608c018969,008114f8-a58f-4e02-91ce-4da69ef96ea6,resolved,2026-03-22T12:37:21,
d001336e-1651-4641-a2c6-23212f5ebaa2,6524d892-3380-4dae-91d5-7de57e0540a9,created,2026-07-01T16:37:57,
e6dc9e7e-557c-47cb-9256-84a63ba20f86,6524d892-3380-4dae-91d5-7de57e0540a9,assigned,2026-07-02T04:22:48,b00deb46-3313-4939-aac7-8e195ac8d589
62acd579-ad13-4ca1-9d12-a180b84dec18,6524d892-3380-4dae-91d5-7de57e0540a9,resolved,2026-07-02T14:44:54,
c19938a5-6406-4de7-9a7f-29f7ec1a9cae,e5212ff4-495f-43d0-a352-84dc3eea2ce0,created,2026-01-21T16:37:57,
d9bf7dde-4e7f-47ff-ab87-df9975ce3e18,893f0af6-8deb-4d83-8018-c4b8a9d1926d,created,2026-06-27T16:37:57,
cd8880d1-d3ff-45bb-8889-4bbbf259f14a,893f0af6-8deb-4d83-8018-c4b8a9d1926d,assigned,2026-06-27T21:44:13,63d29a06-4a0f-4f21-9b3c-0ca917190a59
ddc93d9e-39c6-4f91-b083-5e0b65c09ec0,f28cd46c-ada6-4616-9c8c-a7de49afc5ad,created,2026-01-25T16:37:57,
190962bd-db73-4dad-abc6-0a81f490a232,f28cd46c-ada6-4616-9c8c-a7de49afc5ad,assigned,2026-01-25T21:22:10,63d29a06-4a0f-4f21-9b3c-0ca917190a59
e48cb4f7-24cf-4fc9-ae72-7e8102a0e3c2,189d8b55-84a3-4353-aa40-b9e1f23882e0,created,2026-04-01T16:37:57,
491f0a38-adb3-435c-9a93-ed32200f8eb9,189d8b55-84a3-4353-aa40-b9e1f23882e0,assigned,2026-04-01T21:38:24,b00deb46-3313-4939-aac7-8e195ac8d589
f35babbd-b626-4c9d-bae9-0fd3a13c072c,189d8b55-84a3-4353-aa40-b9e1f23882e0,resolved,2026-04-04T16:09:34,
86f67d43-0ab8-4e6c-b970-bb914d2e144c,895ffa6b-49e1-46e5-adda-bcefab13e550,created,2026-04-12T16:37:57,
ab6d9614-1a02-43f3-ad96-8943a8cb46eb,895ffa6b-49e1-46e5-adda-bcefab13e550,assigned,2026-04-13T02:53:07,90f96181-8123-4add-8fe8-938102416710
4de9524d-8f3d-4d38-bda0-d667efe670ff,146ef7a7-386e-48c2-b03d-3e10d7aafdeb,created,2026-07-14T16:37:57,
18a10840-4f75-457d-9ae3-3c0fbdec7356,146ef7a7-386e-48c2-b03d-3e10d7aafdeb,assigned,2026-07-15T02:12:17,63d29a06-4a0f-4f21-9b3c-0ca917190a59
1049d8f9-199c-402a-aa0b-1871d6f2fe94,146ef7a7-386e-48c2-b03d-3e10d7aafdeb,resolved,2026-07-17T10:22:46,
843dc247-21c2-4807-81d9-f114f116cd9a,80dc9f0f-a455-4770-adc8-5c1a79d03c24,created,2025-10-31T16:37:57,
d1d84195-8de3-432f-9670-c62851add766,80dc9f0f-a455-4770-adc8-5c1a79d03c24,assigned,2025-10-31T17:34:59,90f96181-8123-4add-8fe8-938102416710
94f69adc-e352-4afc-9004-da9a7e0709c6,80dc9f0f-a455-4770-adc8-5c1a79d03c24,resolved,2025-11-05T00:38:56,
93ab62b2-aedb-4048-92ed-56e860b7126d,80dc9f0f-a455-4770-adc8-5c1a79d03c24,reopened,2025-11-10T00:38:56,
e2f9e209-2479-4b40-976a-2653d9ab03f7,d2c073ed-bad9-48c3-9d09-30a7f5ba92ef,created,2025-12-26T16:37:57,
cdb68e27-7580-46a5-a043-57664c22bde5,d2c073ed-bad9-48c3-9d09-30a7f5ba92ef,assigned,2025-12-26T21:54:24,38003235-c133-4913-a560-05ab3f945523
43d3fa78-981a-4bf5-bb0a-23e04228dfda,d2c073ed-bad9-48c3-9d09-30a7f5ba92ef,resolved,2025-12-30T21:34:24,
158a8c91-610d-43de-9791-07eeb20e2443,199e7cad-6378-4a4c-93fd-c76b24be523d,created,2026-06-17T16:37:57,
09303430-2588-4b3d-8237-e92240d16fac,199e7cad-6378-4a4c-93fd-c76b24be523d,assigned,2026-06-17T21:02:11,38003235-c133-4913-a560-05ab3f945523
9cf948f5-08dc-4723-aeac-ae65c2d654ab,50235dd8-2f41-4929-a4b8-51a60f16fbab,created,2026-05-06T16:37:57,
812074a0-2c73-4afe-a1eb-4218bf13f80c,50235dd8-2f41-4929-a4b8-51a60f16fbab,assigned,2026-05-06T21:15:41,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
06544850-3a4b-4e99-94e3-65d84c661b48,809a006f-c08e-4e9b-ae5a-43c76280ed21,created,2026-01-22T16:37:57,
59d49259-8159-4521-b470-8d01ab26d610,809a006f-c08e-4e9b-ae5a-43c76280ed21,assigned,2026-01-23T02:45:36,febe248a-e430-40d5-84d7-fc06d8b408dc
28e54e02-a319-42a4-a704-08c1d7258eb0,809a006f-c08e-4e9b-ae5a-43c76280ed21,resolved,2026-01-26T00:34:57,
db40f967-4a2d-4ae4-9d5a-02bbf3a49c01,2cb27500-8cc3-453b-b7bf-44b0f3ef5f90,created,2026-01-13T16:37:57,
961e75f3-74ea-4a06-9da6-4869e4de1c81,2cb27500-8cc3-453b-b7bf-44b0f3ef5f90,assigned,2026-01-13T18:28:10,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
e2d054dd-d6be-408a-b259-e421826c2842,2cb27500-8cc3-453b-b7bf-44b0f3ef5f90,resolved,2026-01-16T01:08:32,
c31c63fb-cf59-4f77-b906-5a2a34c76245,d7b14a9d-449b-4c9f-8501-c5002902b3c4,created,2026-08-02T16:37:57,
527048ba-d09f-4771-a1d4-3417481555a0,d7b14a9d-449b-4c9f-8501-c5002902b3c4,assigned,2026-08-02T19:08:01,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
da5bca91-da35-446e-96aa-bbea9171d5b8,d7b14a9d-449b-4c9f-8501-c5002902b3c4,resolved,2026-08-04T15:34:33,
da1227a2-d6ed-4b46-9be0-3b9ff551d41e,d7b14a9d-449b-4c9f-8501-c5002902b3c4,reopened,2026-08-07T15:34:33,
7cf84e35-59aa-4543-bd7d-7c5ce9e04ae2,09dd203a-3a71-4bd0-ab46-7c99f12a291a,created,2026-04-08T16:37:57,
4025a31d-0cef-4679-8232-18c6241080fd,09dd203a-3a71-4bd0-ab46-7c99f12a291a,assigned,2026-04-09T04:35:38,d8626458-40a4-4749-8828-09916a7365e6
adc036d5-dd33-439b-9ca0-2c15a87b3878,09dd203a-3a71-4bd0-ab46-7c99f12a291a,resolved,2026-04-12T02:03:19,
8cca41f1-f74e-4c38-97e8-2b952e80b867,a91cc3a3-e6b7-4c5d-b813-66f5df127e29,created,2026-07-02T16:37:57,
33475779-267f-4f20-a246-55968f4d241e,a91cc3a3-e6b7-4c5d-b813-66f5df127e29,assigned,2026-07-02T21:56:48,38003235-c133-4913-a560-05ab3f945523
6c8a02d1-50d4-4db7-b69f-30cd2e51e192,a91cc3a3-e6b7-4c5d-b813-66f5df127e29,resolved,2026-07-05T14:30:35,
a783a432-2c56-435c-8b43-6b092f8ef49e,0ad0b233-0be5-4f29-b576-57910b30c379,created,2026-01-06T16:37:57,
9f9241d4-5bcc-4bde-aceb-14917253a176,0ad0b233-0be5-4f29-b576-57910b30c379,assigned,2026-01-07T02:35:17,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
f65f910f-1799-4d03-935a-5568e3f8a2db,0ad0b233-0be5-4f29-b576-57910b30c379,resolved,2026-01-07T19:24:22,
7249040d-205d-4d3d-a0fc-0abb7713646d,d4b78488-40a8-434b-bed8-5e3778ba9171,created,2026-08-10T16:37:57,
a71e6977-55d5-4f6c-bf6b-a24b70062cc2,d4b78488-40a8-434b-bed8-5e3778ba9171,assigned,2026-08-11T00:41:43,90f96181-8123-4add-8fe8-938102416710
dde91957-def0-4a8c-b078-587be6f93462,ae940661-7c23-405e-9374-322e518956ae,created,2026-07-15T16:37:57,
39ad6f3a-5a4e-41f2-ac8f-a5bf675bc170,ae940661-7c23-405e-9374-322e518956ae,assigned,2026-07-15T22:34:50,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
0d4c6bae-76a8-4e54-a6c8-3e559b2027d7,ae940661-7c23-405e-9374-322e518956ae,resolved,2026-07-18T14:45:20,
14b6bb25-a541-499d-aed2-9afaf07e6b5a,13bffb50-c746-4fb6-a141-3231e91b4a82,created,2025-10-26T16:37:57,
2a9534e6-6dd9-4204-b335-d42bd48df9c7,13bffb50-c746-4fb6-a141-3231e91b4a82,assigned,2025-10-26T20:56:08,63d29a06-4a0f-4f21-9b3c-0ca917190a59
3ea7930b-ac25-4422-88cd-aa7e6c24cfce,13bffb50-c746-4fb6-a141-3231e91b4a82,resolved,2025-10-27T13:06:15,
3f0ca62e-8b6d-4832-8f60-6a41848fbac0,456c57d6-b474-40cd-a363-32d9bf234caf,created,2026-05-10T16:37:57,
355104b4-c09d-49b3-ab90-a2ad4c50b7a9,456c57d6-b474-40cd-a363-32d9bf234caf,assigned,2026-05-11T00:09:27,febe248a-e430-40d5-84d7-fc06d8b408dc
22d374c5-c8c9-4dd7-bbfa-099fd45a29ce,456c57d6-b474-40cd-a363-32d9bf234caf,resolved,2026-05-12T11:33:15,
25480c17-dda8-4ffa-a040-3694d2636c8d,456c57d6-b474-40cd-a363-32d9bf234caf,reopened,2026-05-15T11:33:15,
051f35eb-a1f2-44b5-aa1f-de7851f994ff,2174e128-4386-474c-b8df-5af9076d30cc,created,2026-02-23T16:37:57,
fc50754f-b0fa-4b4a-a85a-ded2d618957a,2174e128-4386-474c-b8df-5af9076d30cc,assigned,2026-02-23T18:03:13,febe248a-e430-40d5-84d7-fc06d8b408dc
2e3e8e41-1f96-443d-9429-759df6e84e65,2174e128-4386-474c-b8df-5af9076d30cc,resolved,2026-02-25T09:05:04,
01e3b8a9-6031-4f7c-b6b3-e1345456bae8,7ed4f4e4-538c-4e73-9842-399510f5e80c,created,2026-02-22T16:37:57,
88bb1ebb-3d96-4fd0-ae38-02fd4baed22a,7ed4f4e4-538c-4e73-9842-399510f5e80c,assigned,2026-02-22T22:33:01,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
bb10c614-44ad-4b1c-acf0-a8ed4d08de6d,7ed4f4e4-538c-4e73-9842-399510f5e80c,resolved,2026-02-23T23:17:41,
acf42126-0789-4e10-aa17-6e4851da7034,6acfbf2e-b9df-4778-96da-fa9c31bc5120,created,2026-06-08T16:37:57,
f5bf53f0-054a-44cf-aa82-6bbd6697befd,6acfbf2e-b9df-4778-96da-fa9c31bc5120,assigned,2026-06-08T18:58:42,38003235-c133-4913-a560-05ab3f945523
f04b24aa-3161-4b9e-961f-172e884f218f,6acfbf2e-b9df-4778-96da-fa9c31bc5120,resolved,2026-06-10T06:44:24,
d6f15877-3f8f-4035-bc9d-645a8559a46d,0a162ea1-bb25-48f9-ab22-c33f12539cb1,created,2026-01-13T16:37:57,
57dd63ea-2db9-4153-9a86-c1ab50ec0052,0a162ea1-bb25-48f9-ab22-c33f12539cb1,assigned,2026-01-13T18:23:58,38003235-c133-4913-a560-05ab3f945523
f81b3f47-723c-4297-869a-dcf2988f789a,cc64d91c-0128-48c2-8054-c0287ec78864,created,2026-08-01T16:37:57,
ef531e1c-cebd-48ff-b862-6ba9a373a2b5,92e9f8fa-c22e-4003-b2e7-d1238c23d18d,created,2026-07-09T16:37:57,
10502633-7698-427f-b294-2707c3637c88,92e9f8fa-c22e-4003-b2e7-d1238c23d18d,assigned,2026-07-10T02:52:43,63d29a06-4a0f-4f21-9b3c-0ca917190a59
98cbd753-eeb0-4234-a5e8-db8ff3013494,92e9f8fa-c22e-4003-b2e7-d1238c23d18d,resolved,2026-07-13T17:42:17,
b8b78ece-c81b-41e6-a47e-2fb4dca9eeff,f24d9fd4-dedc-47b9-93a4-3de40bada662,created,2026-04-04T16:37:57,
8a2cf594-9cac-4e67-a26f-0e52c70bad5d,f24d9fd4-dedc-47b9-93a4-3de40bada662,assigned,2026-04-05T03:53:45,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
ab027b16-2f7e-4eb7-ba03-4ff7dbcd3db6,f24d9fd4-dedc-47b9-93a4-3de40bada662,resolved,2026-04-06T00:51:56,
72620871-d367-419a-8eda-309b94356685,3554f565-6838-4e23-878f-bd0419ee7362,created,2026-03-04T16:37:57,
4dba3232-9164-4662-8280-b317ca3013ec,3554f565-6838-4e23-878f-bd0419ee7362,assigned,2026-03-04T21:37:14,90f96181-8123-4add-8fe8-938102416710
c2d4a9ab-eff4-4321-875d-3c7a5196d050,3554f565-6838-4e23-878f-bd0419ee7362,resolved,2026-03-07T17:48:19,
129ad965-1504-4980-8690-94830c7efbf7,2deca5d2-22ba-42e9-90bf-a7d995707651,created,2026-07-23T16:37:57,
90bc2e10-0809-49cf-a347-b4c4693a69d3,2deca5d2-22ba-42e9-90bf-a7d995707651,assigned,2026-07-23T21:43:43,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
e2483490-8acb-4fb5-9c9e-5a120145d765,2deca5d2-22ba-42e9-90bf-a7d995707651,resolved,2026-07-25T10:20:13,
b0a612c0-8c38-4373-8867-6694cce2a6ce,0db2c789-1f96-4420-a38d-466052babdb4,created,2026-03-28T16:37:57,
0dc3da63-776d-47f3-ba9f-3022cb00a2b6,0db2c789-1f96-4420-a38d-466052babdb4,assigned,2026-03-28T20:41:32,febe248a-e430-40d5-84d7-fc06d8b408dc
ab4d4e13-e259-4ec6-a982-a2361a3775d3,c59f3bb5-e501-444b-83c5-95d952412359,created,2025-12-06T16:37:57,
c9c46ac6-c3d1-4865-bad0-e18af6894a2f,c59f3bb5-e501-444b-83c5-95d952412359,assigned,2025-12-06T22:46:11,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
af4ae240-a7a7-4825-80ca-4624e7eaf335,c59f3bb5-e501-444b-83c5-95d952412359,resolved,2025-12-08T08:18:44,
0cf21ab9-000e-4d6a-bc19-57cb335aa74b,9d431c16-31ba-4d0b-b159-c7d965e03ff6,created,2026-02-02T16:37:57,
387bd1e5-08c9-4563-a881-19a8cfa963b8,9d431c16-31ba-4d0b-b159-c7d965e03ff6,assigned,2026-02-02T18:03:22,38003235-c133-4913-a560-05ab3f945523
631fc282-c07f-4518-842b-f570e066797c,9d431c16-31ba-4d0b-b159-c7d965e03ff6,resolved,2026-02-05T06:07:18,
6c2c4e22-5983-4d87-ac42-0f5867776a1f,738346e3-7043-424a-a070-b49b234c05d3,created,2026-08-07T16:37:57,
a4c86dbb-63f0-4443-9ad3-43ab3e36c17a,738346e3-7043-424a-a070-b49b234c05d3,assigned,2026-08-07T20:07:38,d8626458-40a4-4749-8828-09916a7365e6
719b0545-5f9b-4f7a-9ff3-f20ee05b5b26,738346e3-7043-424a-a070-b49b234c05d3,resolved,2026-08-08T09:13:17,
4c3ce40c-6468-4b3a-bb67-25d620b26796,a6cdfce7-661c-460d-80dd-1581a93521b5,created,2026-06-01T16:37:57,
4004cf35-402f-411a-ae7f-65a77003caca,a6cdfce7-661c-460d-80dd-1581a93521b5,assigned,2026-06-01T19:22:15,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
212dc414-f283-4711-b46c-a56303c6c14b,6d83a922-d58f-4ed4-a813-51bd1c8704d7,created,2026-01-31T16:37:57,
9485ed4f-7e29-44f8-8386-ad0941312370,6d83a922-d58f-4ed4-a813-51bd1c8704d7,assigned,2026-02-01T03:22:16,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
4ae30509-e2f3-4cf9-944f-919d59d13c83,6d83a922-d58f-4ed4-a813-51bd1c8704d7,resolved,2026-02-04T11:56:59,
1bc26d02-4af2-4941-abe3-43412f33a76b,93584dbc-83ea-462d-979a-b056d9b6f7c6,created,2026-01-04T16:37:57,
4ba43d30-0cdc-4044-a6af-7d8727b4355c,93584dbc-83ea-462d-979a-b056d9b6f7c6,assigned,2026-01-05T02:41:25,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
f2ec2479-0643-41e5-9e56-c9479ac9d372,f5191293-d23d-4c47-8f27-e68dffb15c8c,created,2026-02-16T16:37:57,
e3f521c5-367a-4d75-bdf2-0924cdc875a8,f5191293-d23d-4c47-8f27-e68dffb15c8c,assigned,2026-02-17T03:06:46,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
2619662a-306e-4456-a775-0d4205660e95,f5191293-d23d-4c47-8f27-e68dffb15c8c,resolved,2026-02-18T15:28:54,
abe57397-0d90-4bef-972e-29314c484d23,1f93b116-74f8-4e5d-8a19-f0c4fa9c8e6f,created,2026-06-09T16:37:57,
185eacd5-feac-4522-8ada-9770629edfb0,1f93b116-74f8-4e5d-8a19-f0c4fa9c8e6f,assigned,2026-06-09T20:44:10,b00deb46-3313-4939-aac7-8e195ac8d589
16b3c0c7-c2d0-47ed-be43-bec1ccdce9da,bf9aa230-1a7f-4711-a33b-16be66f9c5a1,created,2026-07-14T16:37:57,
a9d023f2-437e-4566-b661-88d0f30510f4,bf9aa230-1a7f-4711-a33b-16be66f9c5a1,assigned,2026-07-15T01:52:59,febe248a-e430-40d5-84d7-fc06d8b408dc
22de0b10-f0d1-487e-b6af-ebaa74abb88b,bf9aa230-1a7f-4711-a33b-16be66f9c5a1,resolved,2026-07-18T12:00:14,
7dc405f2-615f-42a7-aad6-9a510846f8a0,d7ce3dc4-9da6-4012-b629-41568d4516d7,created,2026-07-18T16:37:57,
362f134b-d844-4859-ad90-3222a6107478,d7ce3dc4-9da6-4012-b629-41568d4516d7,assigned,2026-07-18T23:48:19,b00deb46-3313-4939-aac7-8e195ac8d589
4dddb57c-c95b-45e8-8971-36b716b7fd79,d7ce3dc4-9da6-4012-b629-41568d4516d7,resolved,2026-07-21T15:20:53,
228909ed-1d5b-4b09-99b3-d53b7a98a9da,d7ce3dc4-9da6-4012-b629-41568d4516d7,reopened,2026-07-26T15:20:53,
6ebc7fbd-005b-40f2-960e-6e93db14e359,ec6be2b2-3bdb-4a86-bfcf-30baa633929f,created,2026-07-13T16:37:57,
0532143a-5cf6-4b6c-a293-f580ce4d6b1b,ec6be2b2-3bdb-4a86-bfcf-30baa633929f,assigned,2026-07-13T21:02:15,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
e940dc63-1f96-4f9a-be86-d2a96399ec2e,ec6be2b2-3bdb-4a86-bfcf-30baa633929f,resolved,2026-07-17T10:07:57,
0202eb6a-eaf8-464b-a3e6-19a8ac19d8f2,7fa0910f-0598-4807-aeaa-43cb12eb2323,created,2026-06-07T16:37:57,
a553d288-8f5d-4025-bda1-228d3369684c,7fa0910f-0598-4807-aeaa-43cb12eb2323,assigned,2026-06-08T03:23:25,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
