id,checkout_id,payment_method_id,attempted_at,status,amount_cents,decline_reason
dbc37f82-6ae5-44dd-bcd5-2118a0a64e80,ec910fef-bffb-40a8-8eb0-129a321eb998,da41d79f-1800-43e1-a767-71dc66264676,2026-07-29T10:34:35,declined,0,insufficient_funds
722acfc5-1217-4bb3-93a6-41c03c11ebac,2515bb39-7d94-4da2-a19f-4382651227d9,0c2756fd-4b59-4041-af2e-cf3a6fd39734,2026-03-29T09:53:09,declined,1800,fraud_flag
98fac1f4-5398-4800-94e7-b028937e9e95,0b2ee4e7-13bd-4dc2-a38d-689f2bafd1dc,d9a2d1c3-9fe5-425e-85fc-883a2f5b13b2,2026-08-02T14:16:17,error,3400,insufficient_funds
230359db-7b98-464a-859d-cd57853337d9,360f4ab9-2206-4667-862f-5f7d0d56c48b,,2026-04-08T07:09:27,declined,1800,gateway_timeout
6a2d2305-bd46-49ee-b398-96fe159990c4,ac5bf1c5-02a7-48f8-b6a5-42f0441bffd6,,2026-02-28T11:35:17,error,1100,fraud_flag
6ebd0281-d632-403d-aae5-7a51f4eff84c,794df5c4-3eae-434f-a462-5a894d4bbdef,,2026-04-25T17:45:55,declined,1700,card_declined
3ba12ba3-7168-49d6-bb31-723652dfef7d,bc0416d3-875e-4642-85d8-44c6a6e04830,b0234ab6-1ce8-46eb-b474-e4221833f226,2026-07-02T12:44:02,declined,1800,fraud_flag
40721249-f23a-40e3-8cf1-745052080c3c,85e6ffb3-d19b-4812-93da-b6fea7c5f603,,2026-05-30T04:14:13,error,1800,card_declined
2ef88e27-319a-4b5e-b87d-eacf8821315b,cd5401f1-b46e-4f21-84c9-577016773cf2,,2026-06-26T20:56:15,error,2300,insufficient_funds
7a3bfd4d-d5e8-49e1-a793-4ccc1e549e14,35b31084-5922-49fa-9ca8-a3b71c6765f0,,2026-05-19T23:26:39,declined,1200,insufficient_funds
52149a92-6a76-4644-b28d-4bfde36fa83b,dffccb4f-80ed-4f1f-887c-2a3551a5f2f1,f67fd91e-63fd-4e3e-9ea5-d386dfba8b9d,2026-07-29T13:37:36,error,3300,fraud_flag
3ad74aa9-8e0b-480a-8de6-49ce5dc1bd12,ee12aecf-b0cc-41b9-a46a-994e7d0aa968,,2026-05-27T03:57:43,declined,1000,insufficient_funds
d7820ce1-c5f2-4f82-8c78-b73b1d8009c1,df56932f-26f9-4895-93d2-a721a2a2c51c,cd9749b9-28a0-431a-b756-f1e4570dbbac,2026-08-08T11:21:16,error,2400,card_declined
011a0760-bf80-4098-bcae-ef94bf2e912f,b0eabf82-56dd-4276-9982-6e109a6c3cde,,2026-02-28T13:51:07,error,1100,gateway_timeout
